#Freq(Hz)	Mag(counts/strain)	Phase(rad)
1794.7344	8.150962e+016	3.0071
1794.75	8.150891e+016	3.0071
1794.7656	8.150820e+016	3.0071
1794.7813	8.150749e+016	3.007
1794.7969	8.150679e+016	3.007
1794.8125	8.150608e+016	3.007
1794.8281	8.150537e+016	3.007
1794.8438	8.150466e+016	3.007
1794.8594	8.150395e+016	3.007
1794.875	8.150324e+016	3.007
1794.8906	8.150253e+016	3.0069
1794.9063	8.150182e+016	3.0069
1794.9219	8.150112e+016	3.0069
1794.9375	8.150041e+016	3.0069
1794.9531	8.149970e+016	3.0069
1794.9688	8.149899e+016	3.0069
1794.9844	8.149828e+016	3.0068
1795	8.149757e+016	3.0068
1795.0156	8.149686e+016	3.0068
1795.0313	8.149616e+016	3.0068
1795.0469	8.149545e+016	3.0068
1795.0625	8.149474e+016	3.0068
1795.0781	8.149403e+016	3.0067
1795.0938	8.149332e+016	3.0067
1795.1094	8.149261e+016	3.0067
1795.125	8.149190e+016	3.0067
1795.1406	8.149120e+016	3.0067
1795.1563	8.149049e+016	3.0067
1795.1719	8.148978e+016	3.0066
1795.1875	8.148907e+016	3.0066
1795.2031	8.148836e+016	3.0066
1795.2188	8.148765e+016	3.0066
1795.2344	8.148695e+016	3.0066
1795.25	8.148624e+016	3.0066
1795.2656	8.148553e+016	3.0066
1795.2813	8.148482e+016	3.0065
1795.2969	8.148411e+016	3.0065
1795.3125	8.148340e+016	3.0065
1795.3281	8.148270e+016	3.0065
1795.3438	8.148199e+016	3.0065
1795.3594	8.148128e+016	3.0065
1795.375	8.148057e+016	3.0064
1795.3906	8.147986e+016	3.0064
1795.4063	8.147915e+016	3.0064
1795.4219	8.147845e+016	3.0064
1795.4375	8.147774e+016	3.0064
1795.4531	8.147703e+016	3.0064
1795.4688	8.147632e+016	3.0063
1795.4844	8.147561e+016	3.0063
1795.5	8.147490e+016	3.0063
1795.5156	8.147420e+016	3.0063
1795.5313	8.147349e+016	3.0063
1795.5469	8.147278e+016	3.0063
1795.5625	8.147207e+016	3.0062
1795.5781	8.147136e+016	3.0062
1795.5938	8.147066e+016	3.0062
1795.6094	8.146995e+016	3.0062
1795.625	8.146924e+016	3.0062
1795.6406	8.146853e+016	3.0062
1795.6563	8.146782e+016	3.0062
1795.6719	8.146712e+016	3.0061
1795.6875	8.146641e+016	3.0061
1795.7031	8.146570e+016	3.0061
1795.7188	8.146499e+016	3.0061
1795.7344	8.146428e+016	3.0061
1795.75	8.146358e+016	3.0061
1795.7656	8.146287e+016	3.006
1795.7813	8.146216e+016	3.006
1795.7969	8.146145e+016	3.006
1795.8125	8.146074e+016	3.006
1795.8281	8.146004e+016	3.006
1795.8438	8.145933e+016	3.006
1795.8594	8.145862e+016	3.0059
1795.875	8.145791e+016	3.0059
1795.8906	8.145720e+016	3.0059
1795.9063	8.145650e+016	3.0059
1795.9219	8.145579e+016	3.0059
1795.9375	8.145508e+016	3.0059
1795.9531	8.145437e+016	3.0058
1795.9688	8.145366e+016	3.0058
1795.9844	8.145296e+016	3.0058
1796	8.145225e+016	3.0058
1796.0156	8.145154e+016	3.0058
1796.0313	8.145083e+016	3.0058
1796.0469	8.145013e+016	3.0058
1796.0625	8.144942e+016	3.0057
1796.0781	8.144871e+016	3.0057
1796.0938	8.144800e+016	3.0057
1796.1094	8.144729e+016	3.0057
1796.125	8.144659e+016	3.0057
1796.1406	8.144588e+016	3.0057
1796.1563	8.144517e+016	3.0056
1796.1719	8.144446e+016	3.0056
1796.1875	8.144376e+016	3.0056
1796.2031	8.144305e+016	3.0056
1796.2188	8.144234e+016	3.0056
1796.2344	8.144163e+016	3.0056
1796.25	8.144093e+016	3.0055
1796.2656	8.144022e+016	3.0055
1796.2813	8.143951e+016	3.0055
1796.2969	8.143880e+016	3.0055
1796.3125	8.143810e+016	3.0055
1796.3281	8.143739e+016	3.0055
1796.3438	8.143668e+016	3.0054
1796.3594	8.143597e+016	3.0054
1796.375	8.143527e+016	3.0054
1796.3906	8.143456e+016	3.0054
1796.4063	8.143385e+016	3.0054
1796.4219	8.143314e+016	3.0054
1796.4375	8.143244e+016	3.0054
1796.4531	8.143173e+016	3.0053
1796.4688	8.143102e+016	3.0053
1796.4844	8.143031e+016	3.0053
1796.5	8.142961e+016	3.0053
1796.5156	8.142890e+016	3.0053
1796.5313	8.142819e+016	3.0053
1796.5469	8.142748e+016	3.0052
1796.5625	8.142678e+016	3.0052
1796.5781	8.142607e+016	3.0052
1796.5938	8.142536e+016	3.0052
1796.6094	8.142465e+016	3.0052
1796.625	8.142395e+016	3.0052
1796.6406	8.142324e+016	3.0051
1796.6563	8.142253e+016	3.0051
1796.6719	8.142182e+016	3.0051
1796.6875	8.142112e+016	3.0051
1796.7031	8.142041e+016	3.0051
1796.7188	8.141970e+016	3.0051
1796.7344	8.141900e+016	3.005
1796.75	8.141829e+016	3.005
1796.7656	8.141758e+016	3.005
1796.7813	8.141687e+016	3.005
1796.7969	8.141617e+016	3.005
1796.8125	8.141546e+016	3.005
1796.8281	8.141475e+016	3.005
1796.8438	8.141405e+016	3.0049
1796.8594	8.141334e+016	3.0049
1796.875	8.141263e+016	3.0049
1796.8906	8.141192e+016	3.0049
1796.9063	8.141122e+016	3.0049
1796.9219	8.141051e+016	3.0049
1796.9375	8.140980e+016	3.0048
1796.9531	8.140910e+016	3.0048
1796.9688	8.140839e+016	3.0048
1796.9844	8.140768e+016	3.0048
1797	8.140697e+016	3.0048
1797.0156	8.140627e+016	3.0048
1797.0313	8.140556e+016	3.0047
1797.0469	8.140485e+016	3.0047
1797.0625	8.140415e+016	3.0047
1797.0781	8.140344e+016	3.0047
1797.0938	8.140273e+016	3.0047
1797.1094	8.140203e+016	3.0047
1797.125	8.140132e+016	3.0046
1797.1406	8.140061e+016	3.0046
1797.1563	8.139990e+016	3.0046
1797.1719	8.139920e+016	3.0046
1797.1875	8.139849e+016	3.0046
1797.2031	8.139778e+016	3.0046
1797.2188	8.139708e+016	3.0046
1797.2344	8.139637e+016	3.0045
1797.25	8.139566e+016	3.0045
1797.2656	8.139496e+016	3.0045
1797.2813	8.139425e+016	3.0045
1797.2969	8.139354e+016	3.0045
1797.3125	8.139284e+016	3.0045
1797.3281	8.139213e+016	3.0044
1797.3438	8.139142e+016	3.0044
1797.3594	8.139072e+016	3.0044
1797.375	8.139001e+016	3.0044
1797.3906	8.138930e+016	3.0044
1797.4063	8.138860e+016	3.0044
1797.4219	8.138789e+016	3.0043
1797.4375	8.138718e+016	3.0043
1797.4531	8.138648e+016	3.0043
1797.4688	8.138577e+016	3.0043
1797.4844	8.138506e+016	3.0043
1797.5	8.138436e+016	3.0043
1797.5156	8.138365e+016	3.0042
1797.5313	8.138294e+016	3.0042
1797.5469	8.138224e+016	3.0042
1797.5625	8.138153e+016	3.0042
1797.5781	8.138082e+016	3.0042
1797.5938	8.138012e+016	3.0042
1797.6094	8.137941e+016	3.0042
1797.625	8.137870e+016	3.0041
1797.6406	8.137800e+016	3.0041
1797.6563	8.137729e+016	3.0041
1797.6719	8.137658e+016	3.0041
1797.6875	8.137588e+016	3.0041
1797.7031	8.137517e+016	3.0041
1797.7188	8.137446e+016	3.004
1797.7344	8.137376e+016	3.004
1797.75	8.137305e+016	3.004
1797.7656	8.137234e+016	3.004
1797.7813	8.137164e+016	3.004
1797.7969	8.137093e+016	3.004
1797.8125	8.137023e+016	3.0039
1797.8281	8.136952e+016	3.0039
1797.8438	8.136881e+016	3.0039
1797.8594	8.136811e+016	3.0039
1797.875	8.136740e+016	3.0039
1797.8906	8.136669e+016	3.0039
1797.9063	8.136599e+016	3.0038
1797.9219	8.136528e+016	3.0038
1797.9375	8.136457e+016	3.0038
1797.9531	8.136387e+016	3.0038
1797.9688	8.136316e+016	3.0038
1797.9844	8.136246e+016	3.0038
1798	8.136175e+016	3.0038
1798.0156	8.136104e+016	3.0037
1798.0313	8.136034e+016	3.0037
1798.0469	8.135963e+016	3.0037
1798.0625	8.135892e+016	3.0037
1798.0781	8.135822e+016	3.0037
1798.0938	8.135751e+016	3.0037
1798.1094	8.135681e+016	3.0036
1798.125	8.135610e+016	3.0036
1798.1406	8.135539e+016	3.0036
1798.1563	8.135469e+016	3.0036
1798.1719	8.135398e+016	3.0036
1798.1875	8.135328e+016	3.0036
1798.2031	8.135257e+016	3.0035
1798.2188	8.135186e+016	3.0035
1798.2344	8.135116e+016	3.0035
1798.25	8.135045e+016	3.0035
1798.2656	8.134974e+016	3.0035
1798.2813	8.134904e+016	3.0035
1798.2969	8.134833e+016	3.0034
1798.3125	8.134763e+016	3.0034
1798.3281	8.134692e+016	3.0034
1798.3438	8.134621e+016	3.0034
1798.3594	8.134551e+016	3.0034
1798.375	8.134480e+016	3.0034
1798.3906	8.134410e+016	3.0034
1798.4063	8.134339e+016	3.0033
1798.4219	8.134268e+016	3.0033
1798.4375	8.134198e+016	3.0033
1798.4531	8.134127e+016	3.0033
1798.4688	8.134057e+016	3.0033
1798.4844	8.133986e+016	3.0033
1798.5	8.133916e+016	3.0032
1798.5156	8.133845e+016	3.0032
1798.5313	8.133774e+016	3.0032
1798.5469	8.133704e+016	3.0032
1798.5625	8.133633e+016	3.0032
1798.5781	8.133563e+016	3.0032
1798.5938	8.133492e+016	3.0031
1798.6094	8.133421e+016	3.0031
1798.625	8.133351e+016	3.0031
1798.6406	8.133280e+016	3.0031
1798.6563	8.133210e+016	3.0031
1798.6719	8.133139e+016	3.0031
1798.6875	8.133069e+016	3.003
1798.7031	8.132998e+016	3.003
1798.7188	8.132927e+016	3.003
1798.7344	8.132857e+016	3.003
1798.75	8.132786e+016	3.003
1798.7656	8.132716e+016	3.003
1798.7813	8.132645e+016	3.003
1798.7969	8.132575e+016	3.0029
1798.8125	8.132504e+016	3.0029
1798.8281	8.132433e+016	3.0029
1798.8438	8.132363e+016	3.0029
1798.8594	8.132292e+016	3.0029
1798.875	8.132222e+016	3.0029
1798.8906	8.132151e+016	3.0028
1798.9063	8.132081e+016	3.0028
1798.9219	8.132010e+016	3.0028
1798.9375	8.131940e+016	3.0028
1798.9531	8.131869e+016	3.0028
1798.9688	8.131798e+016	3.0028
1798.9844	8.131728e+016	3.0027
1799	8.131657e+016	3.0027
1799.0156	8.131587e+016	3.0027
1799.0313	8.131516e+016	3.0027
1799.0469	8.131446e+016	3.0027
1799.0625	8.131375e+016	3.0027
1799.0781	8.131305e+016	3.0026
1799.0938	8.131234e+016	3.0026
1799.1094	8.131164e+016	3.0026
1799.125	8.131093e+016	3.0026
1799.1406	8.131022e+016	3.0026
1799.1563	8.130952e+016	3.0026
1799.1719	8.130881e+016	3.0026
1799.1875	8.130811e+016	3.0025
1799.2031	8.130740e+016	3.0025
1799.2188	8.130670e+016	3.0025
1799.2344	8.130599e+016	3.0025
1799.25	8.130529e+016	3.0025
1799.2656	8.130458e+016	3.0025
1799.2813	8.130388e+016	3.0024
1799.2969	8.130317e+016	3.0024
1799.3125	8.130247e+016	3.0024
1799.3281	8.130176e+016	3.0024
1799.3438	8.130106e+016	3.0024
1799.3594	8.130035e+016	3.0024
1799.375	8.129965e+016	3.0023
1799.3906	8.129894e+016	3.0023
1799.4063	8.129824e+016	3.0023
1799.4219	8.129753e+016	3.0023
1799.4375	8.129683e+016	3.0023
1799.4531	8.129612e+016	3.0023
1799.4688	8.129541e+016	3.0022
1799.4844	8.129471e+016	3.0022
1799.5	8.129400e+016	3.0022
1799.5156	8.129330e+016	3.0022
1799.5313	8.129259e+016	3.0022
1799.5469	8.129189e+016	3.0022
1799.5625	8.129118e+016	3.0022
1799.5781	8.129048e+016	3.0021
1799.5938	8.128977e+016	3.0021
1799.6094	8.128907e+016	3.0021
1799.625	8.128836e+016	3.0021
1799.6406	8.128766e+016	3.0021
1799.6563	8.128695e+016	3.0021
1799.6719	8.128625e+016	3.002
1799.6875	8.128554e+016	3.002
1799.7031	8.128484e+016	3.002
1799.7188	8.128413e+016	3.002
1799.7344	8.128343e+016	3.002
1799.75	8.128272e+016	3.002
1799.7656	8.128202e+016	3.0019
1799.7813	8.128131e+016	3.0019
1799.7969	8.128061e+016	3.0019
1799.8125	8.127991e+016	3.0019
1799.8281	8.127920e+016	3.0019
1799.8438	8.127850e+016	3.0019
1799.8594	8.127779e+016	3.0018
1799.875	8.127709e+016	3.0018
1799.8906	8.127638e+016	3.0018
1799.9063	8.127568e+016	3.0018
1799.9219	8.127497e+016	3.0018
1799.9375	8.127427e+016	3.0018
1799.9531	8.127356e+016	3.0018
1799.9688	8.127286e+016	3.0017
1799.9844	8.127215e+016	3.0017
1800	8.127145e+016	3.0017
1800.0156	8.127074e+016	3.0017
1800.0313	8.127004e+016	3.0017
1800.0469	8.126933e+016	3.0017
1800.0625	8.126863e+016	3.0016
1800.0781	8.126792e+016	3.0016
1800.0938	8.126722e+016	3.0016
1800.1094	8.126652e+016	3.0016
1800.125	8.126581e+016	3.0016
1800.1406	8.126511e+016	3.0016
1800.1563	8.126440e+016	3.0015
1800.1719	8.126370e+016	3.0015
1800.1875	8.126299e+016	3.0015
1800.2031	8.126229e+016	3.0015
1800.2188	8.126158e+016	3.0015
1800.2344	8.126088e+016	3.0015
1800.25	8.126017e+016	3.0014
1800.2656	8.125947e+016	3.0014
1800.2813	8.125876e+016	3.0014
1800.2969	8.125806e+016	3.0014
1800.3125	8.125736e+016	3.0014
1800.3281	8.125665e+016	3.0014
1800.3438	8.125595e+016	3.0014
1800.3594	8.125524e+016	3.0013
1800.375	8.125454e+016	3.0013
1800.3906	8.125383e+016	3.0013
1800.4063	8.125313e+016	3.0013
1800.4219	8.125242e+016	3.0013
1800.4375	8.125172e+016	3.0013
1800.4531	8.125102e+016	3.0012
1800.4688	8.125031e+016	3.0012
1800.4844	8.124961e+016	3.0012
1800.5	8.124890e+016	3.0012
1800.5156	8.124820e+016	3.0012
1800.5313	8.124749e+016	3.0012
1800.5469	8.124679e+016	3.0011
1800.5625	8.124609e+016	3.0011
1800.5781	8.124538e+016	3.0011
1800.5938	8.124468e+016	3.0011
1800.6094	8.124397e+016	3.0011
1800.625	8.124327e+016	3.0011
1800.6406	8.124256e+016	3.001
1800.6563	8.124186e+016	3.001
1800.6719	8.124116e+016	3.001
1800.6875	8.124045e+016	3.001
1800.7031	8.123975e+016	3.001
1800.7188	8.123904e+016	3.001
1800.7344	8.123834e+016	3.001
1800.75	8.123764e+016	3.0009
1800.7656	8.123693e+016	3.0009
1800.7813	8.123623e+016	3.0009
1800.7969	8.123552e+016	3.0009
1800.8125	8.123482e+016	3.0009
1800.8281	8.123412e+016	3.0009
1800.8438	8.123341e+016	3.0008
1800.8594	8.123271e+016	3.0008
1800.875	8.123200e+016	3.0008
1800.8906	8.123130e+016	3.0008
1800.9063	8.123059e+016	3.0008
1800.9219	8.122989e+016	3.0008
1800.9375	8.122919e+016	3.0007
1800.9531	8.122848e+016	3.0007
1800.9688	8.122778e+016	3.0007
1800.9844	8.122707e+016	3.0007
1801	8.122637e+016	3.0007
1801.0156	8.122567e+016	3.0007
1801.0313	8.122496e+016	3.0006
1801.0469	8.122426e+016	3.0006
1801.0625	8.122356e+016	3.0006
1801.0781	8.122285e+016	3.0006
1801.0938	8.122215e+016	3.0006
1801.1094	8.122144e+016	3.0006
1801.125	8.122074e+016	3.0006
1801.1406	8.122004e+016	3.0005
1801.1563	8.121933e+016	3.0005
1801.1719	8.121863e+016	3.0005
1801.1875	8.121792e+016	3.0005
1801.2031	8.121722e+016	3.0005
1801.2188	8.121652e+016	3.0005
1801.2344	8.121581e+016	3.0004
1801.25	8.121511e+016	3.0004
1801.2656	8.121441e+016	3.0004
1801.2813	8.121370e+016	3.0004
1801.2969	8.121300e+016	3.0004
1801.3125	8.121229e+016	3.0004
1801.3281	8.121159e+016	3.0003
1801.3438	8.121089e+016	3.0003
1801.3594	8.121018e+016	3.0003
1801.375	8.120948e+016	3.0003
1801.3906	8.120878e+016	3.0003
1801.4063	8.120807e+016	3.0003
1801.4219	8.120737e+016	3.0002
1801.4375	8.120667e+016	3.0002
1801.4531	8.120596e+016	3.0002
1801.4688	8.120526e+016	3.0002
1801.4844	8.120455e+016	3.0002
1801.5	8.120385e+016	3.0002
1801.5156	8.120315e+016	3.0002
1801.5313	8.120244e+016	3.0001
1801.5469	8.120174e+016	3.0001
1801.5625	8.120104e+016	3.0001
1801.5781	8.120033e+016	3.0001
1801.5938	8.119963e+016	3.0001
1801.6094	8.119893e+016	3.0001
1801.625	8.119822e+016	3
1801.6406	8.119752e+016	3
1801.6563	8.119682e+016	3
1801.6719	8.119611e+016	3
1801.6875	8.119541e+016	3
1801.7031	8.119471e+016	3
1801.7188	8.119400e+016	2.9999
1801.7344	8.119330e+016	2.9999
1801.75	8.119260e+016	2.9999
1801.7656	8.119189e+016	2.9999
1801.7813	8.119119e+016	2.9999
1801.7969	8.119049e+016	2.9999
1801.8125	8.118978e+016	2.9998
1801.8281	8.118908e+016	2.9998
1801.8438	8.118838e+016	2.9998
1801.8594	8.118767e+016	2.9998
1801.875	8.118697e+016	2.9998
1801.8906	8.118627e+016	2.9998
1801.9063	8.118556e+016	2.9998
1801.9219	8.118486e+016	2.9997
1801.9375	8.118416e+016	2.9997
1801.9531	8.118345e+016	2.9997
1801.9688	8.118275e+016	2.9997
1801.9844	8.118205e+016	2.9997
1802	8.118134e+016	2.9997
1802.0156	8.118064e+016	2.9996
1802.0313	8.117994e+016	2.9996
1802.0469	8.117923e+016	2.9996
1802.0625	8.117853e+016	2.9996
1802.0781	8.117783e+016	2.9996
1802.0938	8.117712e+016	2.9996
1802.1094	8.117642e+016	2.9995
1802.125	8.117572e+016	2.9995
1802.1406	8.117502e+016	2.9995
1802.1563	8.117431e+016	2.9995
1802.1719	8.117361e+016	2.9995
1802.1875	8.117291e+016	2.9995
1802.2031	8.117220e+016	2.9994
1802.2188	8.117150e+016	2.9994
1802.2344	8.117080e+016	2.9994
1802.25	8.117009e+016	2.9994
1802.2656	8.116939e+016	2.9994
1802.2813	8.116869e+016	2.9994
1802.2969	8.116799e+016	2.9994
1802.3125	8.116728e+016	2.9993
1802.3281	8.116658e+016	2.9993
1802.3438	8.116588e+016	2.9993
1802.3594	8.116517e+016	2.9993
1802.375	8.116447e+016	2.9993
1802.3906	8.116377e+016	2.9993
1802.4063	8.116307e+016	2.9992
1802.4219	8.116236e+016	2.9992
1802.4375	8.116166e+016	2.9992
1802.4531	8.116096e+016	2.9992
1802.4688	8.116025e+016	2.9992
1802.4844	8.115955e+016	2.9992
1802.5	8.115885e+016	2.9991
1802.5156	8.115815e+016	2.9991
1802.5313	8.115744e+016	2.9991
1802.5469	8.115674e+016	2.9991
1802.5625	8.115604e+016	2.9991
1802.5781	8.115533e+016	2.9991
1802.5938	8.115463e+016	2.999
1802.6094	8.115393e+016	2.999
1802.625	8.115323e+016	2.999
1802.6406	8.115252e+016	2.999
1802.6563	8.115182e+016	2.999
1802.6719	8.115112e+016	2.999
1802.6875	8.115042e+016	2.999
1802.7031	8.114971e+016	2.9989
1802.7188	8.114901e+016	2.9989
1802.7344	8.114831e+016	2.9989
1802.75	8.114761e+016	2.9989
1802.7656	8.114690e+016	2.9989
1802.7813	8.114620e+016	2.9989
1802.7969	8.114550e+016	2.9988
1802.8125	8.114479e+016	2.9988
1802.8281	8.114409e+016	2.9988
1802.8438	8.114339e+016	2.9988
1802.8594	8.114269e+016	2.9988
1802.875	8.114198e+016	2.9988
1802.8906	8.114128e+016	2.9987
1802.9063	8.114058e+016	2.9987
1802.9219	8.113988e+016	2.9987
1802.9375	8.113918e+016	2.9987
1802.9531	8.113847e+016	2.9987
1802.9688	8.113777e+016	2.9987
1802.9844	8.113707e+016	2.9986
1803	8.113637e+016	2.9986
1803.0156	8.113566e+016	2.9986
1803.0313	8.113496e+016	2.9986
1803.0469	8.113426e+016	2.9986
1803.0625	8.113356e+016	2.9986
1803.0781	8.113285e+016	2.9986
1803.0938	8.113215e+016	2.9985
1803.1094	8.113145e+016	2.9985
1803.125	8.113075e+016	2.9985
1803.1406	8.113004e+016	2.9985
1803.1563	8.112934e+016	2.9985
1803.1719	8.112864e+016	2.9985
1803.1875	8.112794e+016	2.9984
1803.2031	8.112724e+016	2.9984
1803.2188	8.112653e+016	2.9984
1803.2344	8.112583e+016	2.9984
1803.25	8.112513e+016	2.9984
1803.2656	8.112443e+016	2.9984
1803.2813	8.112372e+016	2.9983
1803.2969	8.112302e+016	2.9983
1803.3125	8.112232e+016	2.9983
1803.3281	8.112162e+016	2.9983
1803.3438	8.112092e+016	2.9983
1803.3594	8.112021e+016	2.9983
1803.375	8.111951e+016	2.9982
1803.3906	8.111881e+016	2.9982
1803.4063	8.111811e+016	2.9982
1803.4219	8.111740e+016	2.9982
1803.4375	8.111670e+016	2.9982
1803.4531	8.111600e+016	2.9982
1803.4688	8.111530e+016	2.9982
1803.4844	8.111460e+016	2.9981
1803.5	8.111389e+016	2.9981
1803.5156	8.111319e+016	2.9981
1803.5313	8.111249e+016	2.9981
1803.5469	8.111179e+016	2.9981
1803.5625	8.111109e+016	2.9981
1803.5781	8.111038e+016	2.998
1803.5938	8.110968e+016	2.998
1803.6094	8.110898e+016	2.998
1803.625	8.110828e+016	2.998
1803.6406	8.110758e+016	2.998
1803.6563	8.110688e+016	2.998
1803.6719	8.110617e+016	2.9979
1803.6875	8.110547e+016	2.9979
1803.7031	8.110477e+016	2.9979
1803.7188	8.110407e+016	2.9979
1803.7344	8.110337e+016	2.9979
1803.75	8.110266e+016	2.9979
1803.7656	8.110196e+016	2.9978
1803.7813	8.110126e+016	2.9978
1803.7969	8.110056e+016	2.9978
1803.8125	8.109986e+016	2.9978
1803.8281	8.109915e+016	2.9978
1803.8438	8.109845e+016	2.9978
1803.8594	8.109775e+016	2.9978
1803.875	8.109705e+016	2.9977
1803.8906	8.109635e+016	2.9977
1803.9063	8.109565e+016	2.9977
1803.9219	8.109494e+016	2.9977
1803.9375	8.109424e+016	2.9977
1803.9531	8.109354e+016	2.9977
1803.9688	8.109284e+016	2.9976
1803.9844	8.109214e+016	2.9976
1804	8.109144e+016	2.9976
1804.0156	8.109073e+016	2.9976
1804.0313	8.109003e+016	2.9976
1804.0469	8.108933e+016	2.9976
1804.0625	8.108863e+016	2.9975
1804.0781	8.108793e+016	2.9975
1804.0938	8.108723e+016	2.9975
1804.1094	8.108653e+016	2.9975
1804.125	8.108582e+016	2.9975
1804.1406	8.108512e+016	2.9975
1804.1563	8.108442e+016	2.9974
1804.1719	8.108372e+016	2.9974
1804.1875	8.108302e+016	2.9974
1804.2031	8.108232e+016	2.9974
1804.2188	8.108161e+016	2.9974
1804.2344	8.108091e+016	2.9974
1804.25	8.108021e+016	2.9974
1804.2656	8.107951e+016	2.9973
1804.2813	8.107881e+016	2.9973
1804.2969	8.107811e+016	2.9973
1804.3125	8.107741e+016	2.9973
1804.3281	8.107670e+016	2.9973
1804.3438	8.107600e+016	2.9973
1804.3594	8.107530e+016	2.9972
1804.375	8.107460e+016	2.9972
1804.3906	8.107390e+016	2.9972
1804.4063	8.107320e+016	2.9972
1804.4219	8.107250e+016	2.9972
1804.4375	8.107180e+016	2.9972
1804.4531	8.107109e+016	2.9971
1804.4688	8.107039e+016	2.9971
1804.4844	8.106969e+016	2.9971
1804.5	8.106899e+016	2.9971
1804.5156	8.106829e+016	2.9971
1804.5313	8.106759e+016	2.9971
1804.5469	8.106689e+016	2.997
1804.5625	8.106619e+016	2.997
1804.5781	8.106548e+016	2.997
1804.5938	8.106478e+016	2.997
1804.6094	8.106408e+016	2.997
1804.625	8.106338e+016	2.997
1804.6406	8.106268e+016	2.997
1804.6563	8.106198e+016	2.9969
1804.6719	8.106128e+016	2.9969
1804.6875	8.106058e+016	2.9969
1804.7031	8.105987e+016	2.9969
1804.7188	8.105917e+016	2.9969
1804.7344	8.105847e+016	2.9969
1804.75	8.105777e+016	2.9968
1804.7656	8.105707e+016	2.9968
1804.7813	8.105637e+016	2.9968
1804.7969	8.105567e+016	2.9968
1804.8125	8.105497e+016	2.9968
1804.8281	8.105427e+016	2.9968
1804.8438	8.105357e+016	2.9967
1804.8594	8.105286e+016	2.9967
1804.875	8.105216e+016	2.9967
1804.8906	8.105146e+016	2.9967
1804.9063	8.105076e+016	2.9967
1804.9219	8.105006e+016	2.9967
1804.9375	8.104936e+016	2.9966
1804.9531	8.104866e+016	2.9966
1804.9688	8.104796e+016	2.9966
1804.9844	8.104726e+016	2.9966
1805	8.104656e+016	2.9966
1805.0156	8.104586e+016	2.9966
1805.0313	8.104515e+016	2.9966
1805.0469	8.104445e+016	2.9965
1805.0625	8.104375e+016	2.9965
1805.0781	8.104305e+016	2.9965
1805.0938	8.104235e+016	2.9965
1805.1094	8.104165e+016	2.9965
1805.125	8.104095e+016	2.9965
1805.1406	8.104025e+016	2.9964
1805.1563	8.103955e+016	2.9964
1805.1719	8.103885e+016	2.9964
1805.1875	8.103815e+016	2.9964
1805.2031	8.103745e+016	2.9964
1805.2188	8.103675e+016	2.9964
1805.2344	8.103604e+016	2.9963
1805.25	8.103534e+016	2.9963
1805.2656	8.103464e+016	2.9963
1805.2813	8.103394e+016	2.9963
1805.2969	8.103324e+016	2.9963
1805.3125	8.103254e+016	2.9963
1805.3281	8.103184e+016	2.9962
1805.3438	8.103114e+016	2.9962
1805.3594	8.103044e+016	2.9962
1805.375	8.102974e+016	2.9962
1805.3906	8.102904e+016	2.9962
1805.4063	8.102834e+016	2.9962
1805.4219	8.102764e+016	2.9962
1805.4375	8.102694e+016	2.9961
1805.4531	8.102624e+016	2.9961
1805.4688	8.102554e+016	2.9961
1805.4844	8.102483e+016	2.9961
1805.5	8.102413e+016	2.9961
1805.5156	8.102343e+016	2.9961
1805.5313	8.102273e+016	2.996
1805.5469	8.102203e+016	2.996
1805.5625	8.102133e+016	2.996
1805.5781	8.102063e+016	2.996
1805.5938	8.101993e+016	2.996
1805.6094	8.101923e+016	2.996
1805.625	8.101853e+016	2.9959
1805.6406	8.101783e+016	2.9959
1805.6563	8.101713e+016	2.9959
1805.6719	8.101643e+016	2.9959
1805.6875	8.101573e+016	2.9959
1805.7031	8.101503e+016	2.9959
1805.7188	8.101433e+016	2.9958
1805.7344	8.101363e+016	2.9958
1805.75	8.101293e+016	2.9958
1805.7656	8.101223e+016	2.9958
1805.7813	8.101153e+016	2.9958
1805.7969	8.101083e+016	2.9958
1805.8125	8.101013e+016	2.9958
1805.8281	8.100943e+016	2.9957
1805.8438	8.100873e+016	2.9957
1805.8594	8.100803e+016	2.9957
1805.875	8.100733e+016	2.9957
1805.8906	8.100663e+016	2.9957
1805.9063	8.100593e+016	2.9957
1805.9219	8.100523e+016	2.9956
1805.9375	8.100453e+016	2.9956
1805.9531	8.100383e+016	2.9956
1805.9688	8.100313e+016	2.9956
1805.9844	8.100243e+016	2.9956
1806	8.100172e+016	2.9956
1806.0156	8.100102e+016	2.9955
1806.0313	8.100032e+016	2.9955
1806.0469	8.099962e+016	2.9955
