# Veto file created Thu Apr 24 18:31:02 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Analyze but then veto data with the following flags: H1:ASDC_LOW_THRESH H1:CALIB_LINE_DROPOUT H1:LIGHTDIP_04PERCENT H2:CALIB_LINE_DROPOUT H2:LIGHTDIP_05PERCENT L1:ASDC_LOW_THRESH L1:CALIB_LINE_DROPOUT L1:LIGHTDIP_05PERCENT
# Total analyzed data to be vetoed: 36296
# start      stop
794327044 794327049
794327083 794327085
794327092 794327095
794327189 794327191
794327192 794327194
794327205 794327207
794327237 794327239
794327240 794327242
794327249 794327251
794327276 794327278
794327282 794327284
794327395 794327398
794327434 794327436
794327450 794327452
794327471 794327473
794327474 794327476
794327482 794327484
794327533 794327535
794327565 794327568
794327572 794327574
794327685 794327687
794327695 794327698
794327952 794327954
794327992 794327998
794328008 794328011
794328070 794328072
794328077 794328079
794328111 794328114
794328123 794328125
794328184 794328187
794328218 794328220
794328248 794328251
794328278 794328281
794328283 794328287
794328386 794328388
794328392 794328396
794328428 794328430
794328637 794328644
794328674 794328676
794328678 794328681
794328703 794328705
794328709 794328711
794328712 794328714
794328771 794328773
794328808 794328810
794328862 794328864
794328927 794328935
794328987 794328989
794329004 794329007
794329067 794329069
794329125 794329127
794329181 794329183
794329314 794329316
794329438 794329442
794329464 794329468
794329588 794329590
794329735 794329737
794329789 794329793
794329801 794329803
794329819 794329823
794329835 794329837
794329838 794329843
794329972 794329976
794330103 794330105
794330128 794330130
794330154 794330156
794330172 794330174
794330184 794330188
794330199 794330201
794330204 794330206
794330211 794330213
794330217 794330219
794330233 794330235
794330254 794330256
794330297 794330299
794330312 794330314
794330330 794330332
794330347 794330349
794330378 794330381
794330438 794330440
794330487 794330491
794330508 794330511
794330514 794330516
794330610 794330612
794330622 794330627
794330644 794330646
794330658 794330660
794330664 794330667
794330720 794330723
794330750 794330756
794330759 794330761
794330765 794330767
794330816 794330818
794330885 794330887
794330899 794330902
794330904 794330906
794330915 794330917
794330931 794330935
794330938 794330943
794330957 794330961
794330968 794330970
794330987 794330989
794331084 794331087
794331141 794331144
794331247 794331250
794331402 794331404
794331405 794331407
794331485 794331487
794331562 794331564
794331571 794331573
794331592 794331595
794331614 794331616
794331907 794331909
794332036 794332038
794332053 794332055
794332141 794332145
794332220 794332222
794332251 794332253
794332353 794332355
794332357 794332362
794332365 794332367
794332379 794332389
794332403 794332405
794332426 794332428
794332513 794332515
794332516 794332518
794332553 794332555
794332586 794332591
794332604 794332606
794332610 794332613
794332682 794332688
794332812 794332815
794332837 794332840
794332857 794332859
794332964 794332966
794332980 794332984
794332997 794332999
794333107 794333109
794333162 794333165
794333193 794333195
794333200 794333202
794333272 794333274
794333399 794333400
794333461 794333464
794333493 794333495
794333499 794333501
794333780 794333782
794333792 794333794
794333892 794333894
794333899 794333903
794333913 794333915
794333919 794333926
794333979 794333981
794334033 794334037
794334041 794334044
794334115 794334117
794334126 794334128
794334142 794334144
794334175 794334177
794334190 794334192
794334260 794334263
794334277 794334279
794334290 794334292
794334309 794334312
794334315 794334318
794334340 794334342
794334380 794334383
794334395 794334400
794334432 794334436
794334440 794334442
794334451 794334453
794334478 794334484
794334497 794334499
794334510 794334512
794334531 794334535
794334546 794334550
794334560 794334562
794334571 794334574
794334603 794334605
794334626 794334628
794334630 794334632
794334635 794334637
794334643 794334648
794334650 794334653
794334656 794334658
794334669 794334671
794334679 794334681
794334684 794334687
794334688 794334695
794334717 794334721
794334724 794334726
794334734 794334737
794334738 794334740
794334754 794334758
794334785 794334787
794334788 794334793
794334796 794334798
794334914 794334916
794334980 794334982
794334984 794334989
794334993 794334996
794335013 794335016
794335032 794335034
794335037 794335039
794335044 794335046
794335051 794335055
794335078 794335080
794335087 794335089
794335109 794335112
794335129 794335134
794335139 794335143
794335149 794335151
794335159 794335161
794335175 794335177
794335188 794335191
794335192 794335195
794335207 794335211
794335217 794335221
794335226 794335229
794335240 794335242
794335269 794335271
794335280 794335282
794335284 794335286
794335346 794335348
794335356 794335358
794335775 794335778
794335814 794335816
794335831 794335837
794335843 794335845
794335875 794335877
794335936 794335938
794336156 794336158
794336189 794336191
794336194 794336197
794336464 794336466
794361131 794361133
794361161 794361163
794450161 794450163
794452983 794452985
794453184 794453186
794453505 794453507
794453851 794453853
794470684 794470687
794471120 794471122
794471715 794471718
794472105 794472107
794472382 794472384
794472937 794472939
794473150 794473153
794473757 794473759
794473933 794473935
794473939 794473941
794473952 794473954
794474098 794474100
794474520 794474522
794474528 794474530
794474793 794474795
794474893 794474896
794475599 794475602
794475628 794475630
794475761 794475763
794476062 794476064
794476313 794476315
794476396 794476398
794476399 794476401
794476670 794476673
794477037 794477039
794477109 794477112
794477341 794477343
794477537 794477539
794477551 794477553
794477729 794477731
794477762 794477764
794477765 794477767
794477859 794477861
794477894 794477896
794477907 794477910
794479336 794479338
794479349 794479352
794479359 794479361
794479477 794479479
794479486 794479489
794479492 794479497
794479505 794479507
794479555 794479557
794479558 794479563
794479565 794479569
794479584 794479587
794479660 794479665
794479697 794479701
794479769 794479771
794479780 794479785
794479832 794479834
794479847 794479852
794479858 794479860
794479890 794479892
794479920 794479922
794479944 794479946
794479949 794479954
794479957 794479961
794479964 794479966
794479982 794479984
794480001 794480003
794480024 794480026
794480235 794480238
794480307 794480309
794480492 794480495
794480513 794480515
794481072 794481075
794481126 794481128
794481873 794481875
794482342 794482344
794482659 794482661
794482783 794482786
794482955 794482957
794483210 794483212
794483421 794483424
794483743 794483745
794484044 794484047
794484509 794484511
794486111 794486114
794486983 794486986
794487166 794487168
794487242 794487245
794488345 794488347
794489248 794489251
794489784 794489787
794489795 794489798
794490372 794490374
794490469 794490471
794491607 794491609
794491622 794491624
794493299 794493301
794493329 794493331
794493335 794493337
794493341 794493343
794493349 794493351
794493412 794493414
794493477 794493479
794493623 794493625
794493728 794493730
794493731 794493733
794493736 794493741
794493742 794493746
794493782 794493784
794493944 794493946
794493971 794493973
794493985 794493987
794494005 794494007
794494011 794494013
794494026 794494028
794494034 794494042
794494043 794494052
794494068 794494071
794494134 794494136
794494148 794494150
794494183 794494185
794494186 794494192
794494200 794494204
794494218 794494220
794494221 794494225
794494226 794494228
794494229 794494232
794494242 794494244
794494245 794494249
794494258 794494260
794494264 794494266
794494267 794494272
794494278 794494280
794494296 794494301
794494308 794494314
794494315 794494317
794494339 794494342
794494351 794494353
794494355 794494357
794494364 794494367
794494369 794494371
794494380 794494382
794494383 794494386
794494405 794494407
794494423 794494425
794494432 794494434
794494480 794494482
794494485 794494489
794494490 794494495
794494499 794494501
794497336 794497338
794497359 794497361
794497362 794497364
794497463 794497465
794497471 794497474
794497532 794497534
794497596 794497598
794498415 794498417
794499354 794499356
794499776 794499779
794499820 794499824
794500898 794500900
794502952 794502955
794503542 794503544
794503567 794503569
794504060 794504063
794504117 794504119
794504356 794504358
794506541 794506543
794506545 794506547
794506621 794506623
794506794 794506796
794506940 794506942
794507110 794507112
794507247 794507249
794507314 794507316
794507368 794507370
794507480 794507484
794507529 794507531
794507544 794507546
794507608 794507612
794507769 794507771
794507827 794507830
794507919 794507921
794507944 794507946
794507949 794507953
794507972 794507974
794508245 794508248
794508362 794508364
794508597 794508600
794508604 794508606
794508666 794508668
794508682 794508684
794508721 794508723
794508782 794508784
794508789 794508793
794508794 794508796
794508797 794508799
794508857 794508860
794508866 794508868
794508916 794508918
794508921 794508925
794508929 794508934
794508944 794508946
794508952 794508954
794508961 794508963
794508973 794508975
794509162 794509164
794509246 794509248
794509295 794509297
794509339 794509341
794509345 794509347
794509580 794509582
794509608 794509610
794509929 794509931
794509940 794509942
794510011 794510013
794510021 794510023
794510060 794510062
794510072 794510074
794510075 794510077
794510185 794510187
794510190 794510192
794510324 794510325
794510402 794510404
794510522 794510524
794510669 794510671
794510713 794510717
794510753 794510755
794510917 794510920
794518702 794518704
794524952 794524954
794525680 794525683
794525715 794525719
794526527 794526529
794526684 794526687
794527127 794527131
794527132 794527134
794527186 794527188
794527464 794527466
794527479 794527481
794528034 794528037
794528345 794528347
794528349 794528351
794528352 794528355
794528356 794528358
794528359 794528361
794528364 794528366
794528565 794528567
794529044 794529046
794529050 794529052
794529106 794529108
794530337 794530340
794530343 794530345
794530350 794530352
794530370 794530372
794530385 794530387
794530393 794530395
794530489 794530491
794530501 794530503
794530519 794530521
794530528 794530530
794530672 794530674
794531298 794531300
794531897 794531899
794532175 794532177
794536166 794536168
794536171 794536174
794536179 794536181
794536230 794536233
794536235 794536238
794536239 794536246
794536249 794536252
794536263 794536265
794536268 794536271
794536276 794536279
794536280 794536283
794536290 794536292
794536294 794536296
794536298 794536303
794536314 794536316
794536349 794536352
794536354 794536357
794538697 794538700
794538765 794538768
794539417 794539420
794540163 794540166
794543309 794543312
794543513 794543516
794546536 794546539
794547626 794547628
794547652 794547654
794548047 794548050
794548059 794548062
794549486 794549489
794550961 794550964
794552858 794552861
794553495 794553498
794554494 794554496
794557400 794557403
794561520 794561523
794562788 794562791
794569421 794569423
794572454 794572456
794572473 794572476
794572488 794572491
794576795 794576799
794576868 794576871
794576920 794576927
794576933 794576937
794576964 794576966
794584522 794584524
794584853 794584855
794584881 794584883
794585056 794585060
794585312 794585315
794585336 794585339
794585634 794585636
794585802 794585804
794585950 794585952
794586021 794586023
794586303 794586305
794586417 794586419
794586559 794586561
794586772 794586774
794586836 794586839
794586911 794586914
794587083 794587085
794596107 794596109
794596128 794596131
794596178 794596181
794596255 794596257
794596377 794596380
794596382 794596385
794596389 794596391
794596395 794596398
794596470 794596472
794596484 794596489
794596498 794596500
794596507 794596510
794596514 794596516
794596547 794596556
794596654 794596656
794596665 794596668
794596672 794596674
794596687 794596689
794596806 794596808
794596829 794596831
794596863 794596865
794596880 794596882
794596884 794596886
794596890 794596892
794596937 794596939
794596963 794596966
794596983 794596985
794597100 794597103
794597104 794597109
794597168 794597170
794597213 794597215
794597313 794597319
794597357 794597363
794597380 794597387
794597406 794597408
