# Segment list file created Tue Sep 06 13:37:07 BST 2005 by ram on localhost.localdomain
# Input: S3H2L1v06_segs.txt (run S3, ifos H2L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_EXCITATION_V02 H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:INVALID_TIMING L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 320785
#seg    start      stop    duration
 323  755984471  755984557     86
 323  755984617  755984707     90
 323  755984857  755985007    150
 323  755985067  755985127     60
 323  755985367  755985429     62
 324  755985592  755985686     94
 324  755985806  755985896     90
 324  755985956  755986020     64
 325  755988384  755988468     84
 325  755988708  755988798     90
 325  755988888  755988948     60
 325  755989308  755989393     85
 325  755989993  755990263    270
 325  755990323  755990353     30
 325  755990773  755990833     60
 325  755991013  755991073     60
 325  755991253  755991703    450
 325  755991763  755991823     60
 325  755992003  755992064     61
 326  755992871  755992904     33
 326  755993204  755993233     29
 327  755994060  755994138     78
 327  755994348  755994568    220
 327  755994628  755994658     30
 327  755994718  755994748     30
 327  755994928  755995004     76
 329  755996363  755996448     85
 329  755997108  755997164     56
 330  756000120  756000186     66
 330  756000396  756000406     10
 330  756000466  756000856    390
 330  756001116  756001146     30
 331  756002733  756002813     80
 331  756002873  756003293    420
 331  756003533  756003588     55
 333  756008198  756008260     62
 333  756008410  756008503     93
 333  756009103  756009216    113
 333  756009906  756010056    150
 333  756010116  756010176     60
 333  756010236  756010296     60
 333  756010356  756010416     60
 333  756010506  756010566     60
 333  756010746  756010830     84
 334  756011148  756011250    102
 334  756011550  756011773    223
 335  756015473  756015543     70
 335  756015603  756015633     30
 335  756015963  756016113    150
 335  756016323  756016393     70
 336  756018233  756018303     70
 337  756019440  756019488     48
 338  756022200  756022266     66
 338  756022506  756022656    150
 338  756022776  756022956    180
 338  756023016  756023076     60
 338  756023256  756023526    270
 338  756023586  756023796    210
 338  756023886  756023946     60
 338  756024096  756024126     30
 339  756025026  756025056     30
 339  756025885  756025975     90
 339  756026065  756026365    300
 339  756026425  756026875    450
 339  756027085  756027186    101
 339  756027396  756027415     19
 339  756027535  756027613     78
 340  756028560  756028568      8
 340  756028572  756028626     54
 340  756028836  756028908     72
 341  756052908  756053093    185
 342  756062700  756062962    262
 342  756063471  756063531     60
 342  756063591  756063681     90
 342  756063741  756063832     91
 342  756063892  756063952     60
 342  756064161  756064192     31
 342  756064312  756064642    330
 342  756064882  756065242    360
 342  756065302  756065833    531
 342  756066433  756066497     64
 342  756066973  756067003     30
 342  756067093  756067213    120
 342  756067813  756067817      4
 342  756067877  756067903     26
 342  756067963  756068084    121
 343  756068640  756068777    137
 343  756068867  756068897     30
 343  756068957  756069677    720
 343  756069737  756069939    202
 343  756069999  756070037     38
 343  756070097  756070119     22
 343  756070299  756070427    128
 343  756070509  756070667    158
 343  756070727  756070869    142
 343  756071109  756071117      8
 343  756071267  756071469    202
 343  756071649  756071889    240
 343  756072129  756072203     74
 343  756072803  756072888     85
 343  756073098  756073158     60
 343  756073218  756073728    510
 345  756075393  756075723    330
 345  756075783  756076263    480
 345  756076473  756076863    390
 345  756076923  756077343    420
 345  756077403  756077463     60
 345  756077703  756077760     57
 345  756077823  756078063    240
 345  756078303  756078363     60
 345  756078483  756078573     90
 346  756079380  756079440     60
 346  756079748  756079860    112
 346  756080498  756080607    109
 347  756081023  756081108     85
 347  756081228  756081258     30
 347  756081438  756081498     60
 347  756081558  756081798    240
 347  756082038  756082153    115
 348  756082866  756082974    108
 348  756083280  756083364     84
 348  756083454  756084084    630
 348  756084504  756084943    439
 348  756085543  756085668    125
 349  756086558  756086621     63
 349  756086801  756086865     64
 350  756088533  756088633    100
 350  756088693  756088740     47
 350  756088873  756088903     30
 350  756088993  756089083     90
 350  756089173  756089383    210
 350  756089593  756090253    660
 350  756090493  756090583     90
 350  756090853  756090883     30
 350  756091033  756091313    280
 351  756093499  756093600    101
 352  756094548  756094749    201
 352  756094839  756094959    120
 352  756095049  756095079     30
 352  756095319  756095379     60
 352  756096129  756096210     81
 353  756096443  756096768    325
 353  756096828  756097068    240
 353  756097188  756097273     85
 354  756098283  756098328     45
 356  756100784  756100918    134
 356  756101157  756101217     60
 356  756101277  756101308     31
 356  756101488  756101517     29
 356  756101668  756101684     16
