# Segment list file created Wed Jun 22 15:28:42 BST 2005 by ram on localhost.localdomain
# Input: S3H1L1v06_segs.txt (run S3, ifos H1L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_EXCITATION_V02 H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 357036
#seg    start      stop    duration
 258  755349468  755349563     95
 258  755349623  755349653     30
 258  755349863  755350043    180
 258  755350103  755350493    390
 258  755350553  755350583     30
 258  755350853  755351063    210
 258  755351153  755351303    150
 258  755351723  755351753     30
 258  755351813  755351927    114
 258  755351931  755352203    272
 258  755352323  755352393     70
 258  755352993  755353118    125
 259  755354088  755354207    119
 259  755354447  755354561    114
 259  755354837  755354987    150
 259  755355311  755355767    456
 259  755356157  755356727    570
 259  755356787  755357057    270
 259  755357117  755357471    354
 259  755357651  755357687     36
 259  755357807  755357820     13
 260  755359408  755359545    137
 260  755359779  755359929    150
 260  755360259  755360529    270
 260  755360859  755360895     36
 260  755361735  755361879    144
 260  755362209  755362238     29
 262  755366163  755366309    146
 262  755366519  755366549     30
 262  755366763  755366793     30
 262  755366943  755367003     60
 262  755367093  755367158     65
 263  755367948  755368019     71
 263  755368079  755368229    150
 263  755368289  755368349     60
 263  755368589  755368813    224
 265  755503325  755503609    284
 265  755503669  755503789    120
 265  755503969  755503980     11
 265  755504040  755504079     39
 265  755504569  755504599     30
 265  755504659  755504739     80
 265  755504959  755505019     60
 265  755505109  755505129     20
 265  755505189  755505273     84
 266  755509989  755510051     62
 266  755510411  755510487     76
 266  755510757  755510787     30
 266  755510937  755511013     76
 267  755512885  755512915     30
 267  755512975  755512978      3
 267  755513158  755513305    147
 267  755513398  755513578    180
 267  755513818  755513875     57
 267  755513968  755514328    360
 267  755514538  755515058    520
 268  755515848  755516637    789
 268  755516817  755517288    471
 268  755517348  755518013    665
 269  755519568  755519647     79
 269  755519707  755519737     30
 269  755520127  755520277    150
 269  755520367  755520397     30
 269  755520517  755520547     30
 269  755520757  755520762      5
 269  755521452  755521477     25
 269  755522017  755522052     35
 269  755522172  755522287    115
 269  755522442  755522562    120
 269  755522622  755522647     25
 269  755522767  755522952    185
 269  755523192  755523217     25
 269  755523457  755523487     30
 269  755523547  755523697    150
 269  755524297  755524383     86
 269  755524983  755525078     95
 269  755525138  755525288    150
 269  755525348  755525378     30
 269  755525528  755525588     60
 269  755525648  755525708     60
 269  755526308  755526398     90
 269  755526655  755526805    150
 269  755526865  755526985    120
 269  755527225  755527255     30
 269  755527508  755527598     90
 269  755527808  755527873     65
 270  755532841  755532907     66
 270  755533087  755533176     89
 270  755533326  755533331      5
 270  755533334  755533386     52
 270  755533626  755533670     44
 270  755533676  755533693     17
 271  755535648  755535671     23
 271  755535731  755535793     62
 272  755574900  755575003    103
 272  755575080  755575183    103
 272  755575243  755575343    100
 272  755575943  755576028     85
 272  755576124  755576280    156
 272  755576340  755576564    224
 273  755607793  755607906    113
 273  755607966  755608056     90
 273  755608303  755608446    143
 273  755608656  755608993    337
 273  755609053  755609136     83
 273  755609196  755609496    300
 273  755609766  755609796     30
 273  755610186  755610216     30
 273  755610336  755610343      7
 273  755610433  755610583    150
 273  755610823  755611033    210
 273  755611393  755611421     28
 273  755611691  755611723     32
 273  755611811  755611843     32
 273  755611933  755612021     88
 273  755612261  755612413    152
 273  755612773  755612803     30
 273  755613103  755613218    115
 274  755614248  755614320     72
 274  755614380  755614530    150
 274  755614740  755614813     73
 275  755616408  755616433     25
 276  755618275  755618293     18
 277  755757480  755757546     66
 277  755757696  755757756     60
 277  755757846  755757876     30
 277  755757966  755758056     90
 277  755758326  755759226    900
 277  755759422  755759452     30
 277  755759992  755760073     81
 277  755760673  755761033    360
 277  755761273  755761303     30
 277  755761538  755761628     90
 277  755761808  755761988    180
 277  755762143  755762173     30
 277  755762233  755762293     60
 277  755762383  755762803    420
 277  755763043  755763193    150
 278  755780748  755780809     61
 278  755781109  755781150     41
 279  755781888  755781900     12
 280  755781912  755781994     82
 280  755782054  755782114     60
 280  755782354  755782564    210
 280  755782954  755783014     60
 280  755783074  755783217    143
 281  755783748  755783960    212
 281  755784020  755784110     90
 281  755784440  755784590    150
 281  755784650  755784710     60
 281  755784800  755784830     30
 281  755784890  755785190    300
 281  755785400  755785553    153
 282  755786868  755786886     18
 282  755787036  755787276    240
 282  755787516  755787576     60
 282  755787786  755787876     90
 282  755787936  755788506    570
 282  755788566  755788686    120
 282  755788746  755788986    240
 282  755789376  755789406     30
 282  755789616  755789706     90
 282  755790126  755790193     67
 283  755792828  755792850     22
 284  755794806  755794896     90
 284  755794956  755795040     84
 285  755798928  755799285    357
 285  755799345  755799780    435
 286  755801088  755801158     70
 286  755801390  755801458     68
 286  755802058  755802118     60
 286  755802178  755802388    210
 287  755805660  755805721     61
 287  755805781  755805982    201
 287  755806042  755806162    120
 287  755806372  755806492    120
 287  755806552  755806612     60
 287  755806672  755806680      8
 287  755806852  755806972    120
 288  755809968  755810053     85
 289  755811900  755812004    104
 312  755905331  755905363     32
 312  755905483  755905633    150
 312  755905903  755905933     30
 312  755906353  755906583    230
 312  755907183  755907333    150
 312  755907693  755907783     90
 312  755908173  755908503    330
 312  755908953  755909133    180
 312  755909193  755909223     30
 312  755909433  755909553    120
 312  755909673  755909763     90
 312  755909883  755910003    120
 313  755910044  755910148    104
 313  755910598  755910628     30
 313  755910838  755910886     48
 313  755910906  755910958     52
 313  755911468  755911498     30
 313  755911558  755911798    240
 313  755912248  755912953    705
 314  755913851  755913993    142
 314  755914203  755914233     30
 314  755914293  755914393    100
 315  755915319  755915821    502
 315  755916091  755916481    390
 315  755916541  755917081    540
 315  755917555  755917591     36
 315  755917951  755917981     30
 315  755918335  755918341      6
 315  755918455  755918581    126
 315  755918671  755918731     60
 315  755918791  755918851     60
 315  755919061  755919121     60
 315  755919181  755919323    142
 317  755924028  755924096     68
 317  755924156  755924276    120
 317  755924516  755924606     90
 317  755924876  755924953     77
 318  755927418  755927505     87
 318  755927565  755927623     58
 318  755927715  755927743     28
 319  755928675  755928825    150
 319  755929815  755929875     60
 319  755930115  755930145     30
 319  755930355  755930399     44
 319  755930849  755930895     46
 319  755931105  755931359    254
 319  755931419  755931629    210
 319  755931869  755931929     60
 319  755931989  755932063     74
 319  755932663  755932968    305
 320  755934327  755934410     83
 320  755934470  755934500     30
 320  755934590  755934620     30
 320  755934800  755935124    324
 320  755935244  755935250      6
 320  755935310  755935394     84
 320  755935820  755935844     24
 320  755935920  755936000     80
 320  755936324  755936354     30
 320  755936444  755936654    210
 320  755937374  755937704    330
 320  755938244  755938308     64
 321  755943228  755943313     85
 321  755943433  755943643    210
 321  755943853  755943883     30
 321  755944723  755944803     80
 321  755945403  755945491     88
 321  755945701  755945819    118
 322  755946828  755946916     88
 322  755947096  755947156     60
 322  755947366  755947396     30
 322  755947456  755947606    150
 322  755947666  755947756     90
 322  755948116  755948236    120
 322  755948296  755948356     60
 322  755948446  755948836    390
 322  755949166  755949346    180
 322  755949406  755949436     30
 322  755949886  755950126    240
 322  755950276  755950336     60
 322  755950426  755950516     90
 322  755950666  755950726     60
 322  755950786  755951173    387
 322  755951773  755951898    125
 322  755952198  755952288     90
 322  755952768  755952798     30
 322  755953008  755953098     90
 322  755953248  755953488    240
 322  755953578  755953608     30
 322  755953668  755953788    120
 322  755953938  755954178    240
 322  755954238  755954418    180
 322  755954658  755954778    120
 322  755954838  755954898     60
 322  755955438  755955468     30
 322  755955588  755955618     30
 322  755956098  755956188     90
 322  755956248  755956338     90
 322  755956398  755956668    270
 322  755956788  755956908    120
 322  755957208  755957388    180
 322  755957478  755957543     65
 323  755959479  755959616    137
 323  755959796  755959856     60
 323  755959916  755960246    330
 323  755960466  755960486     20
 323  755960816  755961066    250
 323  755961126  755961276    150
 323  755961336  755961386     50
 323  755961446  755961486     40
 323  755961576  755961626     50
 323  755961786  755961936    150
 323  755961996  755962116    120
 323  755962266  755962746    480
 323  755962806  755962896     90
 323  755963136  755963266    130
 323  755963416  755963466     50
 323  755963556  755963716    160
 323  755963806  755963913    107
 323  755964513  755964623    110
 323  755964803  755964948    145
 324  755966148  755966208     60
 325  755971788  755971858     70
 325  755972038  755972203    165
 325  755972533  755973043    510
 325  755973253  755973673    420
 325  755974003  755974153    150
 325  755974363  755974603    240
 325  755974887  755974917     30
 325  755974977  755975067     90
 325  755975247  755975277     30
 325  755975817  755976043    226
 326  755976049  755976111     62
 326  755976201  755976231     30
 326  755976591  755976653     62
 328  755977511  755977902    391
 328  755978022  755978052     30
 328  755978112  755978652    540
 328  755978832  755978889     57
 328  755979279  755979369     90
 328  755979459  755979528     69
 329  755980800  755981042    242
 329  755981160  755981222     62
 329  755981282  755981312     30
 329  755981762  755981852     90
 329  755981912  755981942     30
 329  755982002  755982073     71
 330  755988384  755988468     84
 330  755988708  755988798     90
 330  755988888  755988948     60
 330  755989308  755989393     85
 330  755989993  755990263    270
 330  755990323  755990353     30
 330  755990773  755990833     60
 330  755991013  755991073     60
 330  755991253  755991703    450
 330  755991763  755991823     60
 330  755992003  755992128    125
 330  755992248  755992278     30
