# Segment list file created Tue Sep 06 13:36:34 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 2259415
#seg    start      stop    duration
  89  752726640  752727780   1140
  89  752727840  752727953    113
  89  752728553  752728893    340
  89  752729103  752730224   1121
  90  752734923  752735888    965
  90  752736098  752739243   3145
  90  752739483  752739963    480
  90  752740203  752740473    270
  90  752740623  752740693     70
  90  752741293  752741486    193
  90  752741696  752741846    150
  90  752742056  752742986    930
  90  752743196  752743376    180
  90  752743526  752744520    994
  90  752744580  752746320   1740
  90  752746560  752747063    503
  90  752747663  752747744     81
  91  752749484  752751477   1993
  91  752751657  752751747     90
  91  752751957  752752107    150
  91  752752167  752752197     30
  91  752752437  752753097    660
  91  752753187  752753433    246
  91  752754033  752754437    404
  91  752754497  752755097    600
  91  752755307  752755427    120
  91  752755487  752756147    660
  91  752756207  752756417    210
  91  752756597  752757017    420
  91  752757197  752758307   1110
  91  752758667  752759803   1136
  91  752760403  752765280   4877
  91  752765340  752765520    180
  91  752765580  752765640     60
  91  752765760  752765880    120
  91  752766900  752766960     60
  91  752767140  752767260    120
  91  752767680  752767920    240
  91  752768040  752768160    120
  91  752768280  752768520    240
  91  752768580  752768760    180
  91  752768880  752768940     60
  91  752769060  752769120     60
  91  752769180  752769240     60
  91  752769300  752769420    120
  91  752769480  752769600    120
  91  752769660  752769840    180
  91  752770020  752770080     60
  91  752770200  752770860    660
  91  752770980  752771640    660
  91  752771700  752772060    360
  91  752772120  752772543    423
  91  752773143  752773680    537
  91  752773740  752773800     60
  91  752774040  752774280    240
  91  752774400  752774520    120
  91  752774640  752774880    240
  92  752777280  752777580    300
  92  752777640  752777940    300
  92  752778000  752778060     60
  92  752778300  752778540    240
  92  752778720  752778913    193
  92  752779513  752779560     47
  92  752780040  752780100     60
  92  752780220  752780580    360
  92  752781060  752782260   1200
  92  752782560  752783040    480
  92  752783100  752783144     44
  93  752785883  752785920     37
  93  752786100  752786820    720
  93  752786940  752787120    180
  93  752787180  752787600    420
  93  752787660  752787780    120
  93  752787840  752788080    240
  93  752788140  752789160   1020
  93  752789220  752789444    224
  94  752796425  752796660    235
  96  752800620  752801220    600
  96  752801580  752801640     60
  96  752801700  752801760     60
  96  752801820  752801880     60
  97  752813825  752817133   3308
  97  752817780  752819880   2100
  97  752819940  752820044    104
  98  752822525  752823503    978
  98  752824103  752824800    697
  98  752824860  752825340    480
  98  752825400  752827860   2460
  98  752827920  752829873   1953
  98  752830473  752830800    327
  98  752830860  752830865      5
  99  752831285  752831744    459
 100  752833745  752835824   2079
 101  752836843  752838733   1890
 102  752839325  752842613   3288
 102  752843213  752846264   3051
 103  752846465  752848983   2518
 103  752849583  752849820    237
 103  752849940  752850180    240
 103  752850240  752850360    120
 103  752850420  752851020    600
 103  752851080  752852700   1620
 103  752852760  752853840   1080
 103  752853960  752854440    480
 103  752854500  752854560     60
 103  752854620  752855040    420
 103  752855160  752855280    120
 103  752856180  752856420    240
 103  752856480  752857080    600
 103  752857140  752858022    882
 103  752858023  752861220   3197
 103  752861460  752861723    263
 103  752862323  752862720    397
 103  752862840  752863080    240
 103  752863140  752863320    180
 103  752863680  752863740     60
 103  752863800  752863860     60
 103  752864100  752865840   1740
 103  752865900  752866080    180
 103  752866140  752866320    180
 103  752866380  752867940   1560
 103  752868000  752868093     93
 103  752868720  752869440    720
 103  752869500  752870100    600
 103  752870160  752871120    960
 104  752874420  752874463     43
 104  752875380  752875604    224
 105  752876765  752877284    519
 106  752878380  752879040    660
 106  752879160  752880600   1440
 106  752880660  752880833    173
 107  752883725  752884484    759
 108  752885760  752885804     44
 110  752891100  752891220    120
 110  752891280  752892005    725
 112  752894580  752899943   5363
 112  752900543  752901455    912
 112  752901515  752902445    930
 112  752902505  752902675    170
 112  752902735  752903725    990
 112  752903935  752904480    545
 112  752904540  752904704    164
 113  752905505  752905715    210
 113  752905895  752906045    150
 113  752906105  752906313    208
 114  752907065  752907114     49
 114  752907383  752907404     21
 115  752907845  752908124    279
 116  752908865  752909003    138
 116  752909063  752909487    424
 116  752909697  752910023    326
 116  752910417  752912160   1743
 116  752912280  752912683    403
 116  752913283  752913537    254
 116  752913747  752914527    780
 116  752914587  752915204    617
 117  752916185  752916224     39
 118  752917085  752917380    295
 118  752917440  752917984    544
 118  752918182  752918465    283
 119  752918585  752918650     65
 119  752918770  752918820     50
 120  752919665  752921984   2319
 121  752924285  752924334     49
 121  752924335  752925313    978
 122  752926925  752927144    219
 123  752927585  752929664   2079
 124  752930345  752930856    511
 124  752930946  752931524    578
 125  752932393  752933323    930
 125  752933383  752933924    541
 127  752946464  752947513   1049
 128  752951503  752953740   2237
 128  752953800  752955300   1500
 128  752955360  752956680   1320
 128  752956822  752957273    451
 128  752957873  752962541   4668
 129  752965841  752966501    660
 130  752969801  752969880     79
 130  752970000  752970013     13
 130  752970613  752974541   3928
 131  752976281  752976383    102
 131  752976983  752977513    530
 132  752982461  752982753    292
 132  752983353  752984233    880
 133  752988221  752989123    902
 133  752989723  752992361   2638
 134  752993741  752995493   1752
 134  752996160  752997779   1619
 134  752997869  752998260    391
 134  752998320  752998739    419
 134  752998799  752998979    180
 134  752999039  753001863   2824
 134  753002463  753008233   5770
 134  753008833  753009341    508
 134  753009342  753011689   2347
 134  753011690  753014603   2913
 134  753015203  753016481   1278
 134  753016541  753017141    600
 134  753017201  753017441    240
 134  753017501  753017531     30
 134  753017591  753017681     90
 134  753017741  753017831     90
 134  753017981  753018131    150
 134  753018281  753018971    690
 134  753019391  753020973   1582
 134  753021573  753023040   1467
 134  753023100  753023250    150
 134  753023310  753026648   3338
 134  753026738  753027098    360
 134  753027158  753027343    185
 134  753027943  753028608    665
 134  753028818  753028841     23
 136  753169282  753170962   1680
 137  753244523  753244860    337
 137  753244920  753245533    613
 138  753251612  753251852    240
 139  753253292  753255253   1961
 140  753257792  753258632    840
 141  753260732  753261793   1061
 142  753266192  753266773    581
 143  753270212  753270253     41
 144  753334196  753334364    168
 146  753340136  753340964    828
 147  753342056  753342644    588
 149  753350216  753350504    288
 150  753351656  753351824    168
 151  753352813  753353804    991
 152  753354656  753355124    468
