# Segment list file created Thu Apr 24 18:30:58 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Total duration of segments to be analyzed: 1356922
#seg    start      stop    duration
 193  794749279  794749339     60
 193  794749639  794749823    184
 193  794749883  794750003    120
 193  794750063  794750226    163
 193  794750286  794750406    120
 193  794750526  794750646    120
 193  794750766  794750886    120
 193  794751066  794751126     60
 193  794751186  794751310    124
 193  794751610  794751670     60
 193  794751730  794751850    120
 193  794752030  794752150    120
 193  794752210  794752274     64
 193  794752334  794752380     46
 193  794752454  794752694    240
 193  794752754  794752814     60
 193  794752874  794752934     60
 193  794753174  794753298    124
 193  794753538  794753658    120
 193  794753778  794754198    420
 193  794754258  794754502    244
 193  794754562  794754802    240
 193  794754862  794754982    120
 193  794755042  794755162    120
 193  794755222  794755289     67
 193  794755409  794755529    120
 193  794755589  794755769    180
 193  794755889  794755949     60
 193  794756009  794756129    120
 193  794756189  794756373    184
 193  794756553  794756733    180
 193  794756853  794756973    120
 193  794757033  794757213    180
 193  794757273  794757457    184
 193  794757517  794757842    325
 193  794757902  794758693    791
 193  794758753  794758813     60
 193  794758873  794758933     60
 193  794758993  794758997      4
 193  794759057  794759117     60
 193  794759177  794759237     60
 193  794759417  794759477     60
 193  794759537  794759639    102
 193  794759759  794759879    120
 193  794760299  794760479    180
 193  794760539  794760562     23
 193  794760802  794760982    180
 193  794761042  794761102     60
 193  794761342  794761356     14
 193  794761476  794762016    540
 193  794762136  794762196     60
 193  794762256  794762493    237
 193  794762553  794762613     60
 193  794762673  794762733     60
 193  794762793  794762853     60
 193  794763033  794763153    120
 193  794763273  794763337     64
 193  794763397  794763577    180
 193  794763817  794763997    180
 193  794764057  794764117     60
 193  794764177  794764237     60
 193  794764357  794764361      4
 193  794764541  794764601     60
 193  794764781  794764901    120
 193  794764961  794765021     60
 193  794765081  794765099     18
 194  794766396  794766486     90
 194  794766546  794766606     60
 194  794766666  794766726     60
 194  794766786  794766846     60
 194  794766906  794767150    244
 194  794767390  794767450     60
 194  794767510  794767630    120
 194  794767690  794767750     60
 194  794767990  794768054     64
 194  794768114  794768234    120
 194  794768354  794768474    120
 194  794768714  794768774     60
 194  794769014  794769018      4
 194  794769198  794769258     60
 194  794769318  794769438    120
 194  794769558  794769858    300
 194  794770038  794770042      4
 194  794770222  794770402    180
 194  794770462  794770522     60
 194  794770702  794770740     38
 194  794770942  794771002     60
 194  794771062  794771246    184
 194  794771306  794771412    106
 194  794771472  794771652    180
 194  794771712  794771772     60
 194  794771832  794771892     60
 194  794771952  794772012     60
 194  794772072  794772132     60
 194  794772252  794772312     60
 194  794772372  794772676    304
 194  794772916  794773156    240
 194  794773336  794773700    364
 194  794773880  794774000    120
 194  794774060  794774376    316
 194  794774436  794774820    384
 194  794774880  794775425    545
 194  794775485  794776089    604
 194  794776209  794776629    420
 194  794776689  794776980    291
 195  794781638  794784960   3322
 196  794786335  794786746    411
 197  794790002  794790920    918
 197  794790980  794800320   9340
 197  794800380  794800742    362
 198  794800804  794815266  14462
 198  794815859  794817950   2091
 198  794818436  794819215    779
 198  794819275  794820120    845
 198  794820180  794820359    179
 198  794820419  794820752    333
 199  794822233  794822531    298
 199  794822591  794822651     60
 199  794822760  794822891    131
 199  794822951  794825239   2288
 199  794825299  794825963    664
 199  794826023  794826503    480
 199  794826563  794826627     64
 199  794826687  794827047    360
 199  794827107  794828015    908
 199  794828075  794828128     53
 199  794828188  794830476   2288
 199  794830536  794831200    664
 199  794831320  794831440    120
 199  794831500  794831620    120
 199  794831680  794832284    604
 199  794832344  794832584    240
 199  794832764  794832944    180
 199  794833004  794833064     60
 199  794833124  794833248    124
 199  794833308  794833368     60
 199  794833428  794833612    184
 200  794835538  794835613     75
 200  794835793  794835853     60
 200  794835973  794836033     60
 200  794836093  794836153     60
 200  794836213  794836393    180
 200  794836513  794836872    359
 200  794836992  794837291    299
 201  794838856  794838957    101
 201  794839017  794839137    120
 201  794839317  794839501    184
 201  794839621  794839741    120
 201  794839981  794840041     60
 201  794840101  794840221    120
 201  794840341  794840401     60
 201  794840521  794840525      4
 201  794840585  794840629     44
 201  794840689  794840809    120
 201  794840929  794841289    360
 201  794841409  794841469     60
 201  794841529  794841724    195
 201  794841844  794841964    120
 201  794842024  794842144    120
 201  794842264  794842361     97
 203  794843785  794844111    326
 204  794844615  794847540   2925
 204  794847600  794849306   1706
 205  794849930  794851685   1755
 206  794852479  794852849    370
 206  794852909  794853209    300
 207  794853869  794854113    244
 207  794854173  794854233     60
 207  794854293  794854417    124
 207  794854477  794854560     83
 207  794854620  794854881    261
 207  794854941  794854980     39
 207  794855100  794855165     65
 207  794855285  794855463    178
 208  794856362  794856719    357
 208  794856779  794856839     60
 208  794856899  794857245    346
 208  794857305  794857366     61
 208  794857426  794857546    120
 208  794857666  794857726     60
 208  794857786  794857800     14
 208  794857860  794858145    285
 208  794858205  794858385    180
 208  794858445  794858466     21
 209  794859577  794859873    296
 209  794859933  794859952     19
 209  794860012  794860132    120
 209  794860372  794860432     60
 209  794860492  794860900    408
 209  794861020  794861408    388
 209  794861468  794861588    120
 209  794861760  794861880    120
 209  794861948  794862128    180
 209  794862188  794862312    124
 209  794862372  794862672    300
 209  794862732  794863560    828
 209  794863620  794864075    455
 209  794864135  794864307    172
 210  794867121  794867627    506
 211  794868287  794869043    756
 212  794870049  794870081     32
 214  794885696  794885981    285
 214  794887283  794910900  23617
 214  794910960  794928543  17583
 215  794929426  794934232   4806
 216  794936465  794940013   3548
 217  794940884  794941477    593
 218  794942565  794943600   1035
 218  794943720  794946753   3033
 219  794947123  794952659   5536
 220  794959809  794961840   2031
 220  794961960  794962380    420
 220  794962440  794963400    960
 220  794963520  794965080   1560
 221  794965758  794974440   8682
 221  794974500  794975340    840
 221  794975400  794986876  11476
 221  794987414  794992606   5192
 221  794993063  794998140   5077
 222  795001391  795004149   2758
 223  795004935  795007020   2085
 224  795009324  795012600   3276
